variable_id,variable_name,variable_label,definition,source,source_url,source_document,extraction_notes
rendering-provider-taxonomy-code,PRF_PHYSN_NPI,Rendering Provider Taxonomy Code,,resdac_variable_page,https://resdac.org/cms-data/variables/rendering-provider-taxonomy-code,data/raw/html/variable_page/f49e4ac384c46e76eaaeef93cd4c88bfdf582e7e.html,
research-triangle-institute-rti-race-code,RTI_RACE_CD,Research Triangle Institute (RTI) Race Code,,resdac_variable_page,https://resdac.org/cms-data/variables/research-triangle-institute-rti-race-code,data/raw/html/variable_page/1f08e082425bb0fa8f252242853c4d40db614d0e.html,
residential-treatment-facility-taxonomy-indicator-ever-calendar-year,RSDNTL_TRTMT_FAC_TXNMY_IND,Residential Treatment Facility Taxonomy Indicator — Ever in Calendar Year,,resdac_variable_page,https://resdac.org/cms-data/variables/residential-treatment-facility-taxonomy-indicator-ever-calendar-year,data/raw/html/variable_page/b1b65708b51ab65657fce91aab255dc9ecd1dc99.html,
respiratory-development-rehabilitate-or-restorative-services-taxonomy-indicator,RT_DEVMTL_REHAB_RSTRTV_TXNMY_IND,"Respiratory, Development, Rehabilitate, or Restorative Services Taxonomy Indicator — Ever in Year",,resdac_variable_page,https://resdac.org/cms-data/variables/respiratory-development-rehabilitate-or-restorative-services-taxonomy-indicator,data/raw/html/variable_page/7cc01d876d61d10315a899de35445c30395afc2c.html,
respite-care-facility-taxonomy-indicator-ever-calendar-year,RESP_CARE_FAC_TXNMY_IND,Respite Care Facility Taxonomy Indicator — Ever in Calendar Year,,resdac_variable_page,https://resdac.org/cms-data/variables/respite-care-facility-taxonomy-indicator-ever-calendar-year,data/raw/html/variable_page/f923266d664743e59537ac80ad1336572b5087ae.html,
result-service-code,RSLT_SRVC_CD,Result of Service Code,,resdac_variable_page,https://resdac.org/cms-data/variables/result-service-code,data/raw/html/variable_page/dd40be3aecdc5efc4199a866308476579edf0376.html,
revenue-center-1st-ansi-code,REV_CNTR_1ST_ANSI_CD,Revenue Center 1st ANSI Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-1st-ansi-code,data/raw/html/variable_page/1e6d73cc75fd1849b6a7ab3949a0c3b408ee7930.html,
revenue-center-1st-medicare-secondary-payer-msp-paid-amount,REV_CNTR_1ST_MSP_PD_AMT,Revenue Center 1st Medicare Secondary Payer (MSP) Paid Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-1st-medicare-secondary-payer-msp-paid-amount,data/raw/html/variable_page/13631ef3f0b464e680a9157ed7b3fb01369e66ff.html,
revenue-center-2nd-ansi-code,REV_CNTR_2ND_ANSI_CD,Revenue Center 2nd ANSI Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-2nd-ansi-code,data/raw/html/variable_page/bf6bf850cc40b28ec121f7d277d1b1b619155032.html,
revenue-center-2nd-medicare-secondary-payer-msp-paid-amount,REV_CNTR_2ND_MSP_PD_AMT,Revenue Center 2nd Medicare Secondary Payer (MSP) Paid Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-2nd-medicare-secondary-payer-msp-paid-amount,data/raw/html/variable_page/6d3521fe1e7b4addc907604fc09763f38def50c9.html,
revenue-center-3rd-ansi-code,REV_CNTR_3RD_ANSI_CD,Revenue Center 3rd ANSI Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-3rd-ansi-code,data/raw/html/variable_page/da82b2de35f2bf86c38bf82bcb8c9eb9940ec55b.html,
revenue-center-4th-ansi-code,REV_CNTR_4TH_ANSI_CD,Revenue Center 4th ANSI Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-4th-ansi-code,data/raw/html/variable_page/791722c9d533852d626e51e4183d6918ac398d70.html,
revenue-center-adjustment-group-code,REV_CNTR_ADJUST_GRP_CD,Revenue Center Adjustment Group Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-adjustment-group-code,data/raw/html/variable_page/161696352fedf2fd76da085f86e88d046e7505dd.html,
revenue-center-adjustment-reason-code,REV_CNTR_ADJUST_RSN_CD,Revenue Center Adjustment Reason Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-adjustment-reason-code,data/raw/html/variable_page/fbf3b7d7bb3289a142e5f57944ccf8406dd496e4.html,
revenue-center-allogeneic-stem-cell-acquisitiondonor-services-amount,RC_ALLOGENEIC_STEM_CELL_AMT,Revenue Center Allogeneic Stem Cell Acquisition/Donor Services Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-allogeneic-stem-cell-acquisitiondonor-services-amount,data/raw/html/variable_page/bbd0d02d6c17fe3307e98b40d78eceb30bf9a752.html,
revenue-center-apc-or-hipps-code,REV_CNTR,Revenue Center APC or HIPPS Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-apc-or-hipps-code,data/raw/html/variable_page/d9874bde50a5a52a1105f806bdd16f704b9aa3bf.html,
revenue-center-blood-deductible-amount,REV_CNTR_BLOOD_DDCTBL_AMT,Revenue Center Blood Deductible Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-blood-deductible-amount,data/raw/html/variable_page/0537f71774bfb2698b4c2e820199e4b0fc5a4258.html,
revenue-center-capital-related-assets-transitional-add-payment-amt-new-and,REV_CNTR_CRA_TPNIES_AMT,Revenue Center Capital Related Assets Transitional Add-on Payment Amt New and Innovative Equip,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-capital-related-assets-transitional-add-payment-amt-new-and,data/raw/html/variable_page/f46c9c42e5d99fd1d024b46a4d97315b94378987.html,
revenue-center-cash-deductible-amount,REV_CNTR_CASH_DDCTBL_AMT,Revenue Center Cash Deductible Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-cash-deductible-amount,data/raw/html/variable_page/e36e602692944f8b146335b69d3a734dcf525bef.html,
revenue-center-charge-amount,REV_CNTR_CHRG_AMT,Revenue Center Charge Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-charge-amount,data/raw/html/variable_page/ac1c63ddbf116eeb56258a8b26c52c7dbbf956e6.html,
revenue-center-code-encounter,REV_CNTR,Revenue Center Code (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-code-encounter,data/raw/html/variable_page/7aed75b4f8b93507f5ba2b51ab9ff6deec8d45ab.html,
revenue-center-code-ffs,REV_CNTR,Revenue Center Code (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-code-ffs,data/raw/html/variable_page/7b6fc8450bbbac9d990ec6a2de7852bbd2e30e03.html,
revenue-center-code-taf,REV_CNTR_CD,Revenue Center Code (TAF),,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-code-taf,data/raw/html/variable_page/14cfd8d5e14fa41cb07b32d8e8165e019949065d.html,
revenue-center-coinsurancewage-adjusted-coinsurance-amount,REV_CNTR_COINSRNC_WGE_ADJSTD_C,Revenue Center Coinsurance/Wage Adjusted Coinsurance Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-coinsurancewage-adjusted-coinsurance-amount,data/raw/html/variable_page/39ae9f8deba785b4a3237684305f53a3e8b4dd65.html,
revenue-center-date,REV_CNTR_DT,Revenue Center Date,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-date,data/raw/html/variable_page/98734ef853507ef4e2f4e0a7574742e1dbae022a.html,
revenue-center-date-0,REV_CNTR_FROM_DT,Revenue Center From Date,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-date-0,data/raw/html/variable_page/281bc856499ed3b3281f4992462503e539744815.html,
revenue-center-deductible-coinsurance-code,REV_CNTR_DDCTBL_COINSRNC_CD,Revenue Center Deductible Coinsurance Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-deductible-coinsurance-code,data/raw/html/variable_page/64a8a3744df46d39b963bfa7c9a66eb1b7d7ecc8.html,
revenue-center-discount-indicator-code,REV_CNTR_PMT_MTHD_IND_CD,Revenue Center Discount Indicator Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-discount-indicator-code,data/raw/html/variable_page/dcf8b9fa46bda4564aba145f8d3734139475cf7a.html,
revenue-center-file,,Revenue Center File,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-file,data/raw/html/variable_page/2dda45c5504de21ebf23686151eaeb703f120f0a.html,variable name not found on page
revenue-center-ide-ndc-or-upc-number-encounter,REV_CNTR_IDE_NDC_UPC_NUM,"Revenue Center IDE, NDC, or UPC Number (Encounter)",,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-ide-ndc-or-upc-number-encounter,data/raw/html/variable_page/357a117966149e907ea1f0628294b3e7c690b20d.html,
revenue-center-ide-ndc-or-upc-number-ffs,REV_CNTR_IDE_NDC_UPC_NUM,"Revenue Center IDE, NDC, or UPC Number (FFS)",,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-ide-ndc-or-upc-number-ffs,data/raw/html/variable_page/9c4cb3b0717fd105874f4b454fcd93951053bc32.html,
revenue-center-medicare-payment-amount,REV_CNTR_PRVDR_PMT_AMT,Revenue Center (Medicare) Payment Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-medicare-payment-amount,data/raw/html/variable_page/1c0d76a7fd0bd2993fab435dbd3d1b3e0f2a41aa.html,
revenue-center-medicare-provider-payment-amount,NCH_CLM_TYPE_CD,Revenue Center (Medicare) Provider Payment Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-medicare-provider-payment-amount,data/raw/html/variable_page/63408b8a4617db4e2f44a40f06c41f83ee982fa2.html,
revenue-center-model-reimbursement-amount,RC_MODEL_REIMBRSMT_AMT,Revenue Center Model Reimbursement Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-model-reimbursement-amount,data/raw/html/variable_page/ca0ce6f2bda7a218b418e51199af7d8f07e3be66.html,
revenue-center-national-drug-code-ndc-1,RC_NDC_1_CD,Revenue Center National Drug Code (NDC) 1,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-1,data/raw/html/variable_page/351788e64adbdc4a1dce0d9cacbf000ac7355b34.html,
revenue-center-national-drug-code-ndc-10,RC_NDC_10_CD,Revenue Center National Drug Code (NDC) 10,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-10,data/raw/html/variable_page/7836e2505d67e8bf22e6527d87808a1be255b48a.html,
revenue-center-national-drug-code-ndc-2,RC_NDC_2_CD,Revenue Center National Drug Code (NDC) 2,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-2,data/raw/html/variable_page/ffed852bb15b517296e054bedd6f524c8c04647f.html,
revenue-center-national-drug-code-ndc-3,RC_NDC_3_CD,Revenue Center National Drug Code (NDC) 3,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-3,data/raw/html/variable_page/b124b93ab34da1e4ed3ac4c23bbd455c8472d575.html,
revenue-center-national-drug-code-ndc-4,RC_NDC_4_CD,Revenue Center National Drug Code (NDC) 4,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-4,data/raw/html/variable_page/f153396bbe6db6ea8216a92a6425281390c74e5e.html,
revenue-center-national-drug-code-ndc-5,RC_NDC_5_CD,Revenue Center National Drug Code (NDC) 5,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-5,data/raw/html/variable_page/8527d3bb26fb2e4062a0d2e2816c8c70fe7bb88e.html,
revenue-center-national-drug-code-ndc-6,RC_NDC_6_CD,Revenue Center National Drug Code (NDC) 6,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-6,data/raw/html/variable_page/dff32d079326f8e143d648ce49a67d70c990a421.html,
revenue-center-national-drug-code-ndc-7,RC_NDC_7_CD,Revenue Center National Drug Code (NDC) 7,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-7,data/raw/html/variable_page/44ac81e699119b57f2c9601a4191ba6002c57c12.html,
revenue-center-national-drug-code-ndc-8,RC_NDC_8_CD,Revenue Center National Drug Code (NDC) 8,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-8,data/raw/html/variable_page/53182afb2825b0c2d0df5dacf36b80eb812fbcfd.html,
revenue-center-national-drug-code-ndc-9,RC_NDC_9_CD,Revenue Center National Drug Code (NDC) 9,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-9,data/raw/html/variable_page/71972a1adf3839105e8630b7df135ef649f88a43.html,
revenue-center-national-drug-code-ndc-quantity-encounter,REV_CNTR_NDC_QTY,Revenue Center National Drug Code (NDC) Quantity (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-quantity-encounter,data/raw/html/variable_page/a831a2149e2ab0c6c37128294a16831f4672b6c6.html,
revenue-center-national-drug-code-ndc-quantity-ffs,REV_CNTR_NDC_QTY,Revenue Center National Drug Code (NDC) Quantity (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-national-drug-code-ndc-quantity-ffs,data/raw/html/variable_page/1258cb682447e63b370f73dfe68d077ddc28534a.html,
revenue-center-ndc-quantity-qualifier-code-encounter,REV_CNTR_NDC_QTY_QLFR_CD,Revenue Center NDC Quantity Qualifier Code (Encounter),,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-ndc-quantity-qualifier-code-encounter,data/raw/html/variable_page/8f71d4350780fb561735324264f19e7f55dbc6a8.html,
revenue-center-ndc-quantity-qualifier-code-ffs,REV_CNTR_NDC_QTY_QLFR_CD,Revenue Center NDC Quantity Qualifier Code (FFS),,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-ndc-quantity-qualifier-code-ffs,data/raw/html/variable_page/55b7c5454fddbc35c2d12e84ff380969ab60e43f.html,
revenue-center-non-covered-charge-amount,REV_CNTR_NCVRD_CHRG_AMT,Revenue Center Non-Covered Charge Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-non-covered-charge-amount,data/raw/html/variable_page/cb1be80364d31ef471a880f00483366ae262cf95.html,
revenue-center-obligation-accept-full-otaf-payment-code,REV_CNTR_OTAF_PMT_CD,Revenue Center Obligation to Accept As Full (OTAF) Payment Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-obligation-accept-full-otaf-payment-code,data/raw/html/variable_page/55b6b4bdd4a177e21c7d9c54a8c5f329a6c83d9a.html,
revenue-center-ordering-physician-npi,ORDRG_PHYSN_NPI,Revenue Center Ordering Physician NPI,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-ordering-physician-npi,data/raw/html/variable_page/52bb414094e0dcdfc1ea8bad2ad2088136c7783d.html,
revenue-center-packaging-indicator-code,REV_CNTR_PACKG_IND_CD,Revenue Center Packaging Indicator Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-packaging-indicator-code,data/raw/html/variable_page/1a7f78a5e548a04b4b1a590de04c845d6776a61a.html,
revenue-center-patient-responsibility-payment,FI_NUM,Revenue Center Patient Responsibility Payment,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-patient-responsibility-payment,data/raw/html/variable_page/8672ecc3217f6b2bbb030ad394c38c7b8f1561ed.html,
revenue-center-patient-responsibility-payment-amount,REV_CNTR_PTNT_RSPNSBLTY_PMT,Revenue Center Patient Responsibility Payment Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-patient-responsibility-payment-amount,data/raw/html/variable_page/8d6026723a83b2a2ddf24f2504c525442bc74fe3.html,
revenue-center-patientinitial-visit-add-payment-amount-initial-wellness-visit,RC_PTNT_ADD_ON_PYMT_AMT,Revenue Center Patient/Initial Visit Add-On Payment Amount (for initial wellness visit),,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-patientinitial-visit-add-payment-amount-initial-wellness-visit,data/raw/html/variable_page/41cf636a385352aec89bb69052d5fd773ad6336d.html,
revenue-center-payment-amount-beneficiary,REV_CNTR_BENE_PMT_AMT,Revenue Center Payment Amount to Beneficiary,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-payment-amount-beneficiary,data/raw/html/variable_page/2ce807621347fc13e89b84cb3926e2d451731518.html,
revenue-center-payment-method-indicator-code,REV_CNTR_PMT_MTHD_IND_CD,Revenue Center Payment Method Indicator Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-payment-method-indicator-code,data/raw/html/variable_page/d9cc51962dfaa9d31ccce989d7dece9f907d5811.html,
revenue-center-pricing-indicator-code,REV_CNTR_PRCNG_IND_CD,Revenue Center Pricing Indicator Code,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-pricing-indicator-code,data/raw/html/variable_page/e4c023fb1401b9184dfac6dcd8fda32949d9be86.html,
revenue-center-rate-amount,REV_CNTR_RATE_AMT,Revenue Center Rate Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-rate-amount,data/raw/html/variable_page/aca913d4359ad8648fbb88544649fc099b28cefd.html,
revenue-center-reduced-coinsurance-amount,REV_CNTR_RDCD_COINSRNC_AMT,Revenue Center Reduced Coinsurance Amount,,resdac_variable_page,https://resdac.org/cms-data/variables/revenue-center-reduced-coinsurance-amount,data/raw/html/variable_page/7c9159d950362afdfac717f283729638ed41694f.html,
